# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "12" "-t" "transcript" "-g" "gene_id" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_final.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
TRY.579	Tb927_09_v5.1	2127448	2128135	+	688	509	579	459	478	343	357	124	83	118	599	606	426	444	509	520	210	209	179
TRY.580	Tb927_09_v5.1	2140504	2141281	-	778	1143	1341	1079	1542	1408	1626	1271	803	803	1274	1084	720	877	1029	967	815	1151	891
TRY.581	Tb927_09_v5.1	2156109	2157604	+	1496	1658	2031	1910	2337	2027	2453	659	477	593	1630	1886	1152	1221	1400	1537	780	886	706
TRY.582	Tb927_09_v5.1	2198081	2198910	-	830	1589	1627	1457	2345	2545	2663	1988	1604	1605	1986	1644	1183	1535	2164	1881	1477	1958	1484
TRY.583	Tb927_09_v5.1	2202594	2203300	-	707	436	566	598	931	807	864	745	475	420	414	567	352	335	467	446	430	606	418
TRY.584	Tb927_09_v5.1	2211913	2212973	-	1061	3154	3469	3199	5928	5950	6613	3606	3256	3014	10697	10443	7094	6718	8652	7355	2740	3433	2815
TRY.585	Tb927_09_v5.1	2248988	2249921	-	934	1491	1335	1365	1139	1095	1277	1641	1278	1366	1940	1863	1370	1303	1522	1439	1885	2295	2058
TRY.586	Tb927_09_v5.1	2263291	2264297	+	1007	908	1015	909	974	981	1066	744	902	576	618	696	416	512	665	679	724	1052	803
TRY.587	Tb927_09_v5.1	2264999	2265783	+	785	1099	1027	984	749	723	817	1808	1567	1552	838	842	641	308	457	448	1446	1836	1838
TRY.588	Tb927_09_v5.1	2271859	2273932	-	2074	1259	1195	1031	960	743	728	598	506	477	311	281	173	90	107	83	282	402	396
TRY.589	Tb927_09_v5.1	2295849	2296403	-	555	0	6	0	0	0	0	2	2	2	2	6	2	0	0	0	3	2	0
TRY.590	Tb927_09_v5.1	2301776	2302417	-	642	6	27	8	4	5	1	21	21	21	23	58	23	0	1	2	8	8	11
TRY.591	Tb927_09_v5.1	2311285	2312042	+	758	2	5	0	1	1	0	2	1	4	4	21	7	0	0	0	2	2	2
TRY.592	Tb927_09_v5.1	2398898	2399530	-	633	402	401	356	270	153	228	76	85	108	343	284	189	120	128	147	117	148	132
TRY.593	Tb927_09_v5.1	2412436	2413053	+	618	552	533	556	955	962	1051	517	419	520	554	575	385	505	613	573	347	494	417
TRY.594	Tb927_09_v5.1	2418151	2420466	-	2316	221	219	183	175	158	175	636	622	807	152	138	105	14	28	17	148	220	492
TRY.595	Tb927_09_v5.1	2423298	2423884	-	587	212	244	260	195	189	185	871	752	664	57	55	32	7	10	11	86	114	183
TRY.596	Tb927_09_v5.1	2445635	2446145	+	511	92	122	99	35	25	47	662	591	1022	95	127	93	18	18	22	226	343	520
TRY.597	Tb927_09_v5.1	2503265	2504092	+	828	286	271	247	200	161	175	163	147	149	98	131	80	38	50	57	82	97	145
TRY.598	Tb927_09_v5.1	2510433	2511367	+	935	389	420	388	477	424	599	710	601	800	324	359	195	150	159	150	393	633	691
TRY.599	Tb927_09_v5.1	2513709	2515411	-	1703	834	849	788	559	584	649	963	822	717	1480	1318	956	507	654	687	1440	1801	1398
TRY.600	Tb927_09_v5.1	2522991	2524222	-	1232	1275	1220	1152	856	930	1072	3890	3410	3236	728	534	435	213	332	342	832	1071	1317
TRY.601	Tb927_09_v5.1	2528711	2529890	-	1180	9	5	11	8	10	7	25	12	17	27	19	17	10	10	5	43	38	51
TRY.602	Tb927_09_v5.1	2539833	2541229	-	1397	381	340	350	244	218	210	377	347	308	482	438	285	202	311	281	658	877	699
TRY.603	Tb927_09_v5.1	2541596	2543789	-	2194	484	466	429	319	305	324	873	726	647	251	212	157	104	123	138	360	523	505
TRY.604	Tb927_09_v5.1	2553341	2553993	+	653	24	19	35	36	21	19	31	16	28	13	13	12	10	9	5	14	13	25
TRY.605	Tb927_09_v5.1	2579885	2580401	+	517	0	1	1	3	0	1	6	5	6	0	0	0	0	0	0	0	2	1
TRY.606	Tb927_09_v5.1	2596845	2597413	-	569	25	22	27	16	14	14	18	10	15	21	28	7	14	17	10	15	12	17
TRY.607	Tb927_09_v5.1	2612812	2613370	-	559	29	26	32	13	19	12	18	14	24	19	18	17	8	13	7	10	14	12
TRY.608	Tb927_09_v5.1	2645286	2645913	-	628	62	43	48	26	32	27	36	21	41	24	23	21	10	7	17	20	25	26
TRY.609	Tb927_09_v5.1	2804426	2805160	+	735	29	36	29	15	21	30	46	26	45	32	22	21	8	10	14	18	16	21
TRY.610	Tb927_09_v5.1	2858185	2859032	+	848	5	12	7	1	3	4	6	5	6	1	2	1	4	3	4	3	0	4
TRY.611	Tb927_09_v5.1	2922165	2923642	+	1478	48	61	50	59	47	50	145	115	163	2	0	2	0	0	0	1	0	14
TRY.612	Tb927_09_v5.1	3106024	3106804	+	781	19	16	15	6	7	8	61	55	121	1	0	2	0	0	0	1	0	6
TRY.613	Tb927_09_v5.1	3398054	3399373	-	1320	1	3	5	1	0	8	4	2	10	23	2	7	9	6	3	14	11	13
TRY.614	Tb927_09_v5.1	3399904	3400795	-	892	16	5	15	8	7	13	36	37	49	7	6	6	4	4	3	30	22	31
TRY.615	Tb927_09_v5.1	3413112	3413847	-	736	47	41	39	33	43	22	21	28	12	11	6	5	1	2	3	7	12	8
TRY.616	Tb927_09_v5.1	3416654	3417364	-	711	21	12	25	14	20	22	29	37	37	25	6	3	3	1	1	17	9	36
TRY.617	Tb927_09_v5.1	3420777	3421601	-	825	1	0	3	1	3	4	4	1	0	2	0	0	0	0	0	5	2	1
TRY.618	Tb927_09_v5.1	3439591	3440451	-	861	52	27	30	11	9	14	5	15	27	24	20	13	3	9	15	14	14	19
TRY.619	Tb927_09_v5.1	3443884	3444636	-	753	21	22	25	5	12	7	11	6	13	16	12	10	9	3	4	10	7	15
TRY.620	Tb927_09_v5.1	3492953	3493457	+	505	9	13	10	1	3	4	7	5	2	12	5	8	1	1	2	5	6	4
TRY.621	Tb927_09_v5.1	3509619	3510286	-	668	0	1	3	0	6	3	6	4	4	0	0	0	0	0	0	0	0	1
TRY.622	Tb927_09_v5.1	3537058	3537581	+	524	24	24	18	15	7	8	18	12	10	7	20	11	7	3	8	7	24	15
TRY.623	Tb927_10_v5.1	91280	91804	-	525	868	910	860	1080	967	1083	362	227	301	830	884	581	621	654	735	511	594	523
TRY.624	Tb927_10_v5.1	124934	125603	+	670	827	821	826	1218	967	1386	846	630	648	1097	1044	732	757	947	831	714	972	812
TRY.625	Tb927_10_v5.1	138620	139935	-	1316	585	893	807	703	526	617	360	252	261	128	216	119	28	52	45	144	236	208
TRY.626	Tb927_10_v5.1	146347	146998	+	652	604	663	509	596	505	510	1483	1079	964	685	628	381	272	373	312	817	1238	1100
TRY.627	Tb927_10_v5.1	162625	164287	-	1663	557	827	900	969	868	1098	808	551	522	525	646	477	343	606	551	471	750	589
TRY.628	Tb927_10_v5.1	205506	206025	-	520	1278	1381	1224	2156	2018	2375	1001	631	865	1105	968	651	932	1139	1049	588	713	687
TRY.629	Tb927_10_v5.1	216980	217544	-	565	720	816	703	1581	1300	1476	770	604	597	811	760	484	700	879	848	422	604	540
TRY.630	Tb927_10_v5.1	229902	230533	-	632	833	776	756	709	565	720	339	247	288	1157	1113	817	813	905	1007	424	568	443
TRY.631	Tb927_10_v5.1	237330	238054	-	725	1319	1292	1220	1616	1641	1753	1446	1074	1124	1254	1065	780	915	1057	1027	1051	1275	1102
TRY.632	Tb927_10_v5.1	247271	248294	-	1024	785	772	662	542	320	443	304	253	406	1201	1012	764	622	628	751	451	529	487
TRY.633	Tb927_10_v5.1	256893	257537	-	645	129	161	148	106	119	117	943	779	822	283	252	189	67	114	127	531	620	681
TRY.634	Tb927_10_v5.1	273861	275410	+	1550	2105	2008	2162	2846	2785	3387	1024	891	826	3671	3528	2404	3874	4567	4270	1328	1581	1284
TRY.635	Tb927_10_v5.1	284502	285048	+	547	2247	2334	2031	3229	3428	3971	1234	934	1019	4180	3631	2419	2932	3471	3479	857	982	865
TRY.636	Tb927_10_v5.1	292523	293789	-	1267	815	842	815	681	415	492	371	301	444	949	981	663	478	575	626	455	545	554
TRY.637	Tb927_10_v5.1	326811	328483	-	1673	463	500	439	345	324	334	1030	916	665	241	225	169	97	103	103	332	421	371
TRY.638	Tb927_10_v5.1	365392	366342	-	951	664	871	694	1429	1347	1826	1512	1286	1289	884	800	559	768	879	883	646	957	903
TRY.639	Tb927_10_v5.1	367811	368653	-	843	3208	3471	3136	5304	5812	6131	3136	2532	2624	3962	4055	2972	4140	4974	4898	2049	2766	2595
TRY.640	Tb927_10_v5.1	425105	425932	-	828	858	854	858	1011	1026	1343	828	552	804	937	841	653	918	1009	924	485	737	626
TRY.641	Tb927_10_v5.1	431479	432407	+	929	2843	2616	2552	4456	5423	6157	2686	1980	2785	9909	9607	7089	11650	14382	13485	2228	2741	2652
TRY.642	Tb927_10_v5.1	469922	470870	-	949	859	790	766	636	627	605	1843	1628	1385	297	187	164	68	72	86	417	473	626
TRY.643	Tb927_10_v5.1	475027	475787	+	761	259	302	291	205	172	202	678	537	466	126	123	126	58	60	47	274	393	413
TRY.644	Tb927_10_v5.1	497101	497914	+	814	483	457	399	373	275	295	314	241	261	363	353	249	178	189	204	253	319	321
TRY.645	Tb927_10_v5.1	563623	565022	-	1400	4813	5279	4602	6310	6393	7020	2540	2177	2215	6068	5758	3758	4619	5723	5339	1974	2301	2065
TRY.646	Tb927_10_v5.1	612652	613466	-	815	55	50	69	24	39	38	290	281	351	121	88	61	17	30	31	222	313	371
TRY.647	Tb927_10_v5.1	617346	619278	-	1933	488	339	409	378	287	293	854	562	680	495	470	362	216	249	255	829	1086	887
TRY.648	Tb927_10_v5.1	633746	634904	+	1159	716	693	635	314	281	316	1254	1313	1498	424	352	272	56	66	72	628	766	1187
TRY.649	Tb927_10_v5.1	646597	647140	+	544	644	624	596	603	536	573	439	336	388	913	817	670	483	573	513	554	727	592
TRY.650	Tb927_10_v5.1	659106	659613	+	508	1788	1883	1823	2284	1937	2430	1005	689	799	3228	3493	2325	2919	3682	3303	1175	1477	1206
TRY.651	Tb927_10_v5.1	702137	702640	-	504	2742	2638	2436	3341	3169	4025	1709	1286	1379	4032	3975	2882	3741	4437	4198	1329	1773	1373
TRY.652	Tb927_10_v5.1	745553	746132	+	580	409	412	345	234	199	275	1062	779	1438	801	746	520	204	289	298	704	958	1152
TRY.653	Tb927_10_v5.1	776736	778120	+	1385	1689	1679	1503	1569	1584	1706	6963	5514	5043	2186	1926	1197	1634	2312	1885	1155	1472	1956
TRY.654	Tb927_10_v5.1	835230	837333	+	2104	638	920	739	1213	1311	1303	1542	1429	1122	192	253	172	71	112	93	346	594	551
TRY.655	Tb927_10_v5.1	866603	867680	+	1078	995	1086	1043	1207	1033	1150	882	626	673	769	842	493	346	474	429	451	637	546
TRY.656	Tb927_10_v5.1	871818	872858	+	1041	707	828	833	706	614	607	441	291	263	139	181	115	54	72	68	184	221	241
TRY.657	Tb927_10_v5.1	944891	946173	+	1283	1746	1826	1693	1433	1147	1333	388	290	372	2073	2006	1449	964	1026	1021	417	512	423
TRY.658	Tb927_10_v5.1	980633	981852	-	1220	1873	1974	1787	1770	1332	1733	407	277	319	1418	1342	938	869	999	1019	690	842	601
TRY.659	Tb927_10_v5.1	985415	986112	+	698	290	232	265	172	123	201	46	38	99	659	571	427	294	316	384	87	114	89
TRY.660	Tb927_10_v5.1	1014833	1015691	-	859	1605	1451	1308	2140	2136	2453	2117	1717	1814	1480	1288	924	1128	1440	1461	1245	1635	1394
TRY.661	Tb927_10_v5.1	1030690	1032272	-	1583	2351	2533	2539	2188	1640	1943	1197	748	924	3032	2810	1804	1773	2213	2057	1397	1637	1264
TRY.662	Tb927_10_v5.1	1036103	1036938	+	836	1390	1532	1392	997	759	916	1306	1031	832	860	811	531	279	267	283	757	1097	954
TRY.663	Tb927_10_v5.1	1039279	1041106	-	1828	1942	2061	1784	1794	1546	1620	867	625	741	1736	1609	1118	1265	1432	1465	1044	1170	1006
TRY.664	Tb927_10_v5.1	1065105	1065925	-	821	607	860	852	852	686	807	604	395	417	974	1207	811	625	778	834	395	565	319
TRY.665	Tb927_10_v5.1	1124527	1125245	+	719	429	386	380	294	265	306	897	742	1178	711	675	512	424	527	468	813	1002	1060
TRY.666	Tb927_10_v5.1	1199572	1200471	+	900	1731	1879	1750	1249	1035	1281	957	737	692	721	679	508	274	318	303	830	1046	893
TRY.667	Tb927_10_v5.1	1232596	1233836	+	1241	10	17	16	14	8	7	25	21	23	96	63	43	39	22	18	159	83	134
TRY.668	Tb927_10_v5.1	1233843	1234642	-	800	7	5	7	5	2	4	20	12	18	54	25	16	34	7	16	161	87	64
TRY.669	Tb927_10_v5.1	1255543	1256120	+	578	552	744	707	222	209	208	176	156	141	662	884	613	118	207	178	238	436	321
TRY.670	Tb927_10_v5.1	1267964	1269222	+	1259	337	367	406	338	450	474	278	275	310	255	340	242	284	317	239	185	293	247
TRY.671	Tb927_10_v5.1	1289794	1290742	-	949	341	339	309	252	269	316	1128	901	954	807	803	572	446	646	636	1266	1608	1386
TRY.672	Tb927_10_v5.1	1302532	1303923	-	1392	943	951	861	834	680	768	1247	1219	1089	947	969	607	466	600	595	617	773	729
TRY.673	Tb927_10_v5.1	1311149	1312686	+	1538	148	252	244	150	110	160	44	33	44	53	92	55	31	65	51	33	69	33
TRY.674	Tb927_10_v5.1	1317466	1318309	-	844	220	235	232	211	144	162	148	101	112	227	204	157	115	143	140	142	202	166
TRY.675	Tb927_10_v5.1	1328581	1330152	+	1572	528	671	519	667	609	678	322	243	187	317	324	232	222	261	237	239	339	255
TRY.676	Tb927_10_v5.1	1354501	1355152	-	652	833	960	814	928	793	1011	220	147	229	869	774	516	690	781	792	257	335	239
TRY.677	Tb927_10_v5.1	1415671	1416644	-	974	542	540	472	606	709	759	1004	832	1173	507	432	325	347	468	468	253	343	391
TRY.678	Tb927_10_v5.1	1422790	1423475	-	686	49	49	43	25	24	22	57	48	65	20	19	17	5	6	5	37	33	72
TRY.679	Tb927_10_v5.1	1427599	1429341	-	1743	2136	2001	1980	2308	2052	2283	2415	1877	1602	6447	6347	4425	6141	7817	7530	3337	4200	3344
TRY.680	Tb927_10_v5.1	1466802	1467704	-	903	1117	1180	1047	1173	965	1049	1070	800	671	1570	1771	1156	1262	1473	1385	1254	1686	1340
TRY.681	Tb927_10_v5.1	1494853	1495842	+	990	235	327	268	388	256	304	248	225	116	118	173	110	86	112	112	110	220	124
TRY.682	Tb927_10_v5.1	1519098	1520074	-	977	2588	3219	2846	2515	1853	3099	269	239	362	1597	1515	967	1118	1185	1268	180	258	223
TRY.683	Tb927_10_v5.1	1529196	1530701	-	1506	4211	4024	4264	6239	6731	7398	1955	1520	1743	9426	9438	7020	9307	10766	10585	2067	2731	2352
TRY.684	Tb927_10_v5.1	1543108	1544725	-	1618	1160	1183	1028	1190	1022	1259	961	748	997	1450	1416	977	1064	1249	1196	850	994	938
TRY.685	Tb927_10_v5.1	1582110	1582953	+	844	778	862	764	788	529	682	965	620	922	619	737	471	319	380	371	754	969	756
TRY.686	Tb927_10_v5.1	1615820	1617174	+	1355	1282	1339	1238	1104	986	1011	1751	1399	1472	1586	1681	1102	519	778	680	1527	2074	1742
TRY.687	Tb927_10_v5.1	1625793	1626782	-	990	916	836	788	794	692	772	1688	1501	1472	450	361	257	90	91	99	694	928	944
TRY.688	Tb927_10_v5.1	1630377	1633019	+	2643	33	21	24	21	15	20	66	50	71	171	74	61	104	56	62	531	251	235
TRY.689	Tb927_10_v5.1	1656872	1657824	+	953	552	568	572	471	397	489	256	181	192	860	838	602	454	682	602	416	512	419
TRY.690	Tb927_10_v5.1	1663504	1664434	+	931	1932	1965	1874	2602	2482	2688	3237	2476	2663	1725	1762	1257	1163	1628	1492	2401	3261	2778
TRY.691	Tb927_10_v5.1	1684402	1685297	+	896	957	833	822	640	851	844	3107	2808	3245	1135	1034	777	361	485	553	1311	1746	2425
TRY.692	Tb927_10_v5.1	1731587	1732338	-	752	2134	1896	1779	1177	1427	1398	8684	7863	7444	2260	1845	1326	799	971	999	2984	4142	3898
TRY.693	Tb927_10_v5.1	1733591	1734512	-	922	634	581	526	281	265	369	701	625	1220	805	820	590	193	203	286	671	808	1290
TRY.694	Tb927_10_v5.1	1736849	1738149	+	1301	554	566	528	514	406	424	238	186	235	185	190	144	101	112	120	194	227	239
TRY.695	Tb927_10_v5.1	1750507	1751026	-	520	372	323	350	188	180	241	534	387	662	649	934	817	95	128	135	1363	2668	2269
TRY.696	Tb927_10_v5.1	1787433	1787983	+	551	236	291	251	220	195	249	58	45	69	75	79	55	45	38	44	44	56	59
TRY.697	Tb927_10_v5.1	1792890	1793546	+	657	1272	1235	1182	1909	1805	2282	1518	1204	1212	1486	1301	922	1289	1572	1453	799	1071	988
TRY.698	Tb927_10_v5.1	1800633	1801154	+	522	32	30	32	12	20	17	67	38	70	383	270	242	151	181	207	495	448	449
TRY.699	Tb927_10_v5.1	1836740	1837424	+	685	608	738	623	638	489	743	422	288	332	1162	1121	765	733	921	865	432	563	433
TRY.700	Tb927_10_v5.1	1841708	1842940	-	1233	1874	2126	1978	3073	2918	3636	4074	3227	3335	1197	1074	694	801	1016	876	1369	2019	1771
TRY.701	Tb927_10_v5.1	1925691	1927790	-	2100	7	5	4	7	3	5	3	13	7	37	29	26	22	31	26	56	57	46
TRY.702	Tb927_10_v5.1	1936957	1937792	-	836	952	1021	927	927	674	826	487	264	253	1842	1962	1341	733	981	917	679	805	640
TRY.703	Tb927_10_v5.1	1944593	1945113	+	521	432	426	394	361	437	353	4248	3904	3818	960	742	562	442	718	705	1849	2602	2245
TRY.704	Tb927_10_v5.1	1970353	1972994	+	2642	2780	2957	2645	2374	1877	2527	912	591	697	2984	2926	2088	2261	2568	2531	1326	1598	1162
TRY.705	Tb927_10_v5.1	1999559	2000702	+	1144	950	935	877	1067	1225	1518	3674	3164	2967	1885	1835	1223	1674	2201	2083	1595	1967	1909
TRY.706	Tb927_10_v5.1	2004699	2005384	-	686	468	532	503	757	628	753	644	426	377	497	730	416	662	923	784	300	510	345
TRY.707	Tb927_10_v5.1	2109818	2110620	+	803	1025	1077	925	858	718	862	1517	1288	1006	5319	5277	3377	564	740	775	1119	1707	1312
TRY.708	Tb927_10_v5.1	2129448	2130167	-	720	634	648	672	503	384	492	336	215	240	701	694	430	323	391	390	550	667	520
TRY.709	Tb927_10_v5.1	2151107	2151614	-	508	873	899	935	895	885	882	1777	1439	1283	1342	1447	1000	817	1197	1058	1484	1968	1664
TRY.710	Tb927_10_v5.1	2206611	2207903	+	1293	878	1112	1017	1170	1137	1303	1186	710	641	760	871	585	578	800	804	578	929	591
TRY.711	Tb927_10_v5.1	2222139	2222919	-	781	12071	12390	11303	22164	23631	28267	4642	3248	4092	16357	15774	10794	12367	14965	14778	2876	3501	3210
TRY.712	Tb927_10_v5.1	2283485	2286152	-	2668	3040	3528	3350	3087	3147	3762	1084	880	842	2314	2576	1798	1778	2653	2577	1453	2077	1523
TRY.713	Tb927_10_v5.1	2330557	2331108	-	552	2399	2470	2386	2230	2284	2644	1536	1292	1206	3480	3344	2315	2158	2956	2672	1062	1411	1112
TRY.714	Tb927_10_v5.1	2347429	2350093	+	2665	3249	3207	2829	1963	1539	1791	739	620	1038	165	124	95	76	72	89	105	94	211
TRY.715	Tb927_10_v5.1	2355799	2357415	-	1617	5	4	1	6	6	4	17	7	12	17	10	7	4	6	2	40	20	20
TRY.716	Tb927_10_v5.1	2369111	2369679	-	569	50	57	45	37	34	34	13	9	3	38	55	37	38	48	43	18	14	8
TRY.717	Tb927_10_v5.1	2479374	2481191	+	1818	2474	2741	2768	1529	1232	1490	521	410	504	4468	4489	3240	1613	1770	2031	1000	1341	893
TRY.718	Tb927_10_v5.1	2598625	2599128	+	504	313	331	294	248	224	295	331	232	218	363	341	244	228	317	269	327	465	352
TRY.719	Tb927_10_v5.1	2610440	2611238	+	799	830	901	758	480	367	421	328	303	540	1286	1282	947	775	884	895	606	741	643
TRY.720	Tb927_10_v5.1	2625277	2626483	+	1207	1873	1767	1606	1124	819	1035	611	485	572	2047	2063	1436	1040	1369	1300	1160	1526	1269
TRY.721	Tb927_10_v5.1	2642416	2644927	+	2512	483	463	439	268	242	296	389	318	286	462	424	332	236	221	254	518	530	500
TRY.722	Tb927_10_v5.1	2648579	2650051	+	1473	15	21	17	14	19	25	39	29	33	42	43	39	24	21	26	53	77	76
TRY.723	Tb927_10_v5.1	2792352	2793835	-	1484	1718	1831	1818	1517	1103	1378	845	632	652	3661	3556	2580	2197	2804	2815	1232	1562	1165
TRY.724	Tb927_10_v5.1	2815960	2816563	+	604	759	911	785	793	602	771	602	423	553	654	631	355	381	474	488	551	720	602
TRY.725	Tb927_10_v5.1	2828860	2830027	+	1168	943	827	795	817	737	833	2353	1960	1957	618	505	333	132	176	190	791	1066	1018
TRY.726	Tb927_10_v5.1	2832014	2832722	+	709	1166	1131	1026	796	697	843	329	230	409	1366	1151	854	860	949	930	586	770	649
TRY.727	Tb927_10_v5.1	2844014	2844575	+	562	118	155	178	186	116	192	125	79	121	129	213	121	116	204	184	90	110	95
TRY.728	Tb927_10_v5.1	2849308	2849829	-	522	358	347	302	447	401	466	649	436	544	435	356	236	292	313	359	322	419	357
TRY.729	Tb927_10_v5.1	2930428	2931844	-	1417	1401	1599	1564	2093	1709	2069	1410	1053	1151	1148	1267	842	768	1007	1014	1312	1741	1422
TRY.730	Tb927_10_v5.1	2941973	2942754	+	782	140	193	165	170	127	184	225	135	163	185	253	176	146	221	177	144	227	172
TRY.731	Tb927_10_v5.1	2997334	2998694	+	1361	3452	3647	3129	4775	4345	5421	1601	1192	1468	3149	3058	2143	2804	3541	3158	2089	2592	2248
TRY.732	Tb927_10_v5.1	3046613	3047425	-	813	88	89	76	54	56	63	194	164	167	129	65	57	90	49	56	265	169	195
TRY.733	Tb927_10_v5.1	3047459	3048029	+	571	15	7	11	14	10	23	21	9	23	57	23	19	27	17	12	87	57	63
TRY.734	Tb927_10_v5.1	3048504	3049007	-	504	17	21	13	7	6	13	12	11	15	34	12	19	16	12	11	70	37	42
TRY.735	Tb927_10_v5.1	3069672	3072011	-	2340	141	287	247	188	155	171	30	32	33	101	139	84	100	127	128	35	63	31
TRY.736	Tb927_10_v5.1	3098565	3100067	+	1503	263	304	271	179	195	151	308	255	102	186	344	249	96	198	218	269	710	224
TRY.737	Tb927_10_v5.1	3110160	3110811	-	652	2367	2500	2220	1395	1228	1508	2155	1543	1501	4271	4175	2920	947	1187	1140	2078	2783	2204
TRY.738	Tb927_10_v5.1	3158884	3159959	+	1076	1646	1676	1533	1718	1580	1853	1222	927	1159	1620	1483	1090	868	1143	1131	1851	2231	2030
TRY.739	Tb927_10_v5.1	3167362	3169281	+	1920	345	365	310	195	170	184	1430	954	1260	224	182	130	64	64	70	352	389	462
TRY.740	Tb927_10_v5.1	3180089	3180691	+	603	570	544	529	457	356	497	259	145	183	205	187	123	75	98	85	170	194	160
TRY.741	Tb927_10_v5.1	3202095	3203100	-	1006	761	695	642	645	637	737	762	606	578	808	793	543	476	581	554	859	1116	955
TRY.742	Tb927_10_v5.1	3314146	3314827	-	682	5	3	6	1	1	3	5	4	13	21	12	10	6	7	12	17	8	20
TRY.743	Tb927_10_v5.1	3315122	3316139	+	1018	11	15	7	7	5	6	34	16	32	36	30	17	13	10	18	52	37	65
TRY.744	Tb927_10_v5.1	3355116	3355716	-	601	940	1005	1002	712	596	765	661	486	556	1031	902	632	388	470	447	458	628	538
TRY.745	Tb927_10_v5.1	3366404	3367797	-	1394	4684	5487	4797	6090	5212	7079	2225	1494	1598	1714	1606	1038	908	1246	1152	1684	2207	1721
TRY.746	Tb927_10_v5.1	3421521	3422443	+	923	58	54	54	28	26	38	114	84	116	55	46	23	25	20	27	111	80	88
TRY.747	Tb927_10_v5.1	3439893	3440715	+	823	5918	5781	5298	3222	3295	3565	2258	2121	1912	798	599	410	286	318	292	681	958	851
TRY.748	Tb927_10_v5.1	3471719	3472733	+	1015	2358	2509	2231	2651	2337	2723	893	569	666	1670	1525	1027	1074	1200	1342	908	1093	797
TRY.749	Tb927_10_v5.1	3501646	3502245	+	600	395	417	399	379	269	356	293	174	190	558	511	405	292	331	303	313	379	272
TRY.750	Tb927_10_v5.1	3517957	3519254	-	1298	2478	2447	2266	1803	1338	1635	663	449	516	4147	3653	2449	1439	1695	1612	828	1087	774
TRY.751	Tb927_10_v5.1	3540952	3542429	-	1478	2056	2160	2017	2391	2348	2874	751	530	641	3161	3173	2186	2657	3228	3140	756	931	723
TRY.752	Tb927_10_v5.1	3600479	3601113	+	635	2420	2283	2073	2495	2574	3061	2469	1984	2282	2265	2068	1499	1812	2307	1994	1623	2093	1771
TRY.753	Tb927_10_v5.1	3657050	3658566	+	1517	1136	1126	1118	714	677	832	1669	1375	3034	2230	2209	1464	1335	1530	1501	1304	1758	2026
TRY.754	Tb927_10_v5.1	3722434	3723639	-	1206	564	588	543	466	380	429	437	350	334	695	698	442	366	488	483	715	914	716
TRY.755	Tb927_10_v5.1	3755599	3756536	-	938	510	520	554	574	483	510	227	149	142	559	482	315	377	444	470	233	275	192
TRY.756	Tb927_10_v5.1	3785187	3785753	-	567	650	682	624	494	324	490	341	251	414	896	753	573	589	608	602	289	327	273
