# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "8" "-t" "CDS" "-f" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_cds.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
KS17gene_7654a	Tb927_11_bin_v5.1	3027109	3037771	-	10663	4782	4886	4768	4314	4294	4211	2269	1988	2211	1840	1762	1227	860	1052	961	1344	1843	1582
KS17gene_7655a	Tb927_11_bin_v5.1	2996303	2996349	-	47	6926	6372	6762	7059	9585	10170	8135	7465	9985	6487	7666	6199	6060	6620	5831	5647	8811	9664
KS17gene_2371a	Tb927_09_v5.1	1153107	1154093	+	987	1758	1598	1518	1128	1474	1434	6294	6310	5420	1863	1707	1214	519	769	730	3598	4878	4296
KS17gene_6384a	Tb927_08_v5.1	1099103	1099281	-	179	26	21	25	21	18	22	4	5	6	22	12	16	17	21	16	11	17	9
KS17gene_3271a	Tb927_11_bin_v5.1	2926621	2942562	+	15942	10786	10249	9846	14085	16942	15353	14947	13033	13069	13650	12318	9854	12241	14252	14118	8804	11654	10938
KS17gene_4825a	Tb927_03_v5.1	528349	528495	-	147	137	144	115	118	76	106	85	57	125	177	180	124	109	93	144	77	93	75
KS17gene_6048a	Tb927_07_v5.1	912298	912948	-	651	819	841	793	604	642	708	6763	6203	5579	1105	810	574	305	398	341	2045	2985	2874
KS17gene_8230a	Tb927_11_v5.1	1919658	1920699	-	1042	1649	1641	1397	1617	1333	1530	1577	1213	1287	2021	1705	1176	1289	1500	1398	1377	1690	1312
KS17gene_7392a	Tb927_10_v5.1	1910372	1910463	-	92	352	346	263	359	371	406	336	240	287	441	413	271	311	441	385	305	379	365
KS17gene_4817a	Tb927_03_v5.1	554303	555353	-	1051	1180	1309	1207	1300	1105	1372	992	714	713	1613	1489	1007	1213	1539	1396	877	1142	913
KS17gene_8224a	Tb927_11_v5.1	1936663	1936899	-	237	694	672	665	603	568	499	75	72	75	1470	1166	719	915	1062	970	127	166	129
KS17gene_8212a	Tb927_11_v5.1	1975973	1976512	-	540	192	218	242	121	112	90	188	186	177	112	127	91	59	62	57	79	176	118
KS17gene_6046a	Tb927_07_v5.1	914383	914884	-	502	372	325	351	204	222	209	2772	2365	3587	738	695	471	134	183	187	948	1323	1592
KS17gene_4814a	Tb927_03_v5.1	559390	560058	-	669	989	861	940	700	745	834	1798	1450	1559	1325	1246	962	787	1044	926	1301	1894	1657
KS17gene_6037a	Tb927_07_v5.1	943116	943545	-	430	289	264	263	55	62	72	1917	1649	2546	1082	956	722	49	102	90	1855	2711	2427
KS17gene_3270a	Tb927_11_bin_v5.1	2926412	2926620	+	209	187	172	162	170	198	214	224	174	198	178	144	117	127	168	148	153	188	190
KS17gene_8211a	Tb927_11_v5.1	1976689	1976934	-	246	36	52	47	23	17	22	368	343	660	166	179	108	66	96	80	233	356	404
KS17gene_8200a	Tb927_11_v5.1	1990345	1990840	-	496	334	293	268	241	276	294	1184	1016	1313	728	667	469	231	321	281	1005	1485	1370
KS17gene_8195a	Tb927_11_v5.1	2000038	2000171	-	134	670	627	649	998	1315	1490	1148	772	850	739	635	482	577	841	700	585	674	614
KS17gene_2374a	Tb927_09_v5.1	1155746	1156343	+	598	303	275	266	251	322	307	1434	1320	1680	654	538	410	442	684	570	638	890	974
KS17gene_3743a	Tb927_11_v5.1	2072201	2072902	+	702	3568	3566	3101	7313	8382	8437	4978	4411	4453	5148	4557	3181	5538	6844	6147	2118	2899	2604
KS17gene_6035a	Tb927_07_v5.1	946797	947690	-	894	1161	1095	1022	926	924	991	3743	3044	3341	1374	1257	872	546	826	778	2126	2876	3049
KS17gene_5146a	Tb927_04_v5.1	867457	868212	-	756	1807	1912	1836	2789	2455	3058	1924	1487	1888	3931	3767	2579	2934	3759	3745	1437	2017	1843
KS17gene_862a	Tb927_05_v5.1	597525	597667	+	143	252	260	248	309	252	318	164	102	145	348	384	263	297	369	363	163	177	183
KS17gene_3746a	Tb927_11_v5.1	2077151	2077652	+	502	505	510	479	434	554	509	2560	2192	2618	664	626	440	261	353	363	1204	1781	1801
KS17gene_5145a	Tb927_04_v5.1	871742	871848	-	107	33	52	56	59	32	31	160	99	126	23	56	24	8	12	11	51	49	77
KS17gene_87a	Tb927_01_v5.1	530999	531408	+	410	200	242	206	207	208	281	611	459	534	148	112	89	36	41	58	239	406	386
KS17gene_455a	Tb927_03_v5.1	596424	597433	+	1010	971	903	885	688	679	809	2256	1902	1722	1123	1066	771	411	587	537	1779	2324	2091
KS17gene_7386a	Tb927_10_v5.1	1931610	1932354	-	745	1427	1293	1213	1108	1153	1280	4105	3519	3260	1917	1621	1271	684	865	860	2976	3949	3467
KS17gene_6383a	Tb927_08_v5.1	1099149	1100024	-	876	1579	1516	1368	945	1048	1116	5605	5161	4755	914	681	561	246	363	357	2031	2439	2486
KS17gene_3748a	Tb927_11_v5.1	2080940	2081344	+	405	1431	1651	1489	1417	1308	1799	857	568	613	942	862	544	314	500	413	483	738	543
KS17gene_6031a	Tb927_07_v5.1	954356	954635	-	280	59	116	95	77	72	65	95	101	63	55	125	81	28	56	55	52	101	71
KS17gene_6381a	Tb927_08_v5.1	1102972	1103829	-	858	1713	1723	1472	1942	1474	2076	1308	1014	1130	1177	1057	682	642	747	708	369	480	439
KS17gene_276a	Tb927_02_v5.1	538980	539923	+	944	357	522	462	459	298	449	478	316	435	340	449	325	279	411	364	252	491	337
KS17gene_3751a	Tb927_11_v5.1	2086918	2087647	+	730	746	805	797	606	524	576	1861	1847	2160	1622	1500	1083	789	953	909	1924	2722	2395
KS17gene_277a	Tb927_02_v5.1	540022	540958	+	937	1310	1484	1348	1562	1499	1446	6644	6330	6026	1361	1509	936	642	1075	1073	1847	3308	3017
KS17gene_6379a	Tb927_08_v5.1	1114962	1115142	-	181	428	362	350	284	273	319	214	236	230	166	150	120	116	121	118	123	158	193
KS17gene_7381a	Tb927_10_v5.1	1945248	1945621	-	374	907	863	841	745	728	905	965	792	1278	1124	1029	836	745	975	930	1010	1355	1155
KS17gene_5656a	Tb927_06_v5.1	681589	681749	-	161	4	1	4	4	1	0	3	5	10	7	6	3	1	1	2	6	12	14
KS17gene_6023a	Tb927_07_v5.1	968139	970579	-	2441	964	1106	949	1687	1075	1659	734	472	500	708	844	557	302	505	494	893	1301	997
KS17gene_6022a	Tb927_07_v5.1	977798	978245	-	448	1019	1100	968	1055	867	1078	1319	1164	2044	1405	1395	972	941	1096	1050	771	1013	1102
KS17gene_2385a	Tb927_09_v5.1	1178431	1179653	+	1223	1878	1650	1518	1511	1314	1402	1864	1404	1375	2037	1681	1276	1217	1267	1326	1702	1742	1589
KS17gene_6372a	Tb927_08_v5.1	1125823	1126193	-	371	92	96	79	55	47	48	557	465	767	152	133	91	79	127	115	142	173	250
KS17gene_864a	Tb927_05_v5.1	599610	599918	+	309	327	289	297	486	324	328	698	429	678	2466	2880	1774	2362	3138	2780	649	870	812
KS17gene_6368a	Tb927_08_v5.1	1130989	1131277	-	289	276	227	229	154	179	135	223	222	192	114	80	59	40	47	38	114	140	136
KS17gene_5655a	Tb927_06_v5.1	681603	682210	-	608	784	767	662	842	818	1076	1504	1352	1204	1271	1064	727	873	1100	984	1121	1586	1334
KS17gene_469a	Tb927_03_v5.1	622112	622242	+	131	357	380	379	541	684	654	489	480	577	601	574	434	623	685	647	334	423	433
KS17gene_5653a	Tb927_06_v5.1	683373	683878	-	506	546	514	505	383	396	350	1384	1155	1219	927	835	686	266	391	461	1407	1996	1717
KS17gene_870a	Tb927_05_v5.1	614345	614474	+	130	676	678	697	747	634	772	814	553	953	846	1075	759	530	652	709	954	1111	1440
KS17gene_5133a	Tb927_04_v5.1	897374	897555	-	182	524	577	494	523	530	689	1122	933	852	1800	1814	1316	969	1477	1199	644	992	717
KS17gene_6881a	Tb927_09_v5.1	1185745	1187115	-	1371	852	736	754	666	747	729	2730	2477	2329	52	3	4	3	1	2	17	18	202
KS17gene_5125a	Tb927_04_v5.1	911225	911451	-	227	384	308	290	382	408	414	468	453	430	459	399	242	310	400	393	372	504	412
KS17gene_8180a	Tb927_11_v5.1	2128317	2128816	-	500	650	593	445	527	644	586	3167	2968	3140	805	578	450	367	556	522	1200	1558	1478
KS17gene_8178a	Tb927_11_v5.1	2130328	2130567	-	240	354	367	319	278	276	327	387	264	269	318	230	166	146	141	167	241	305	293
KS17gene_8176a	Tb927_11_v5.1	2133433	2133822	-	390	389	404	392	400	394	468	240	182	207	312	237	166	144	182	137	158	231	172
KS17gene_871a	Tb927_05_v5.1	614540	614778	+	239	592	582	526	339	472	435	972	738	1094	706	756	586	328	396	417	1003	1349	1403
KS17gene_875a	Tb927_05_v5.1	621629	622065	+	437	629	639	531	242	368	279	2111	2197	2476	876	831	679	459	587	591	1213	1887	2005
KS17gene_6877a	Tb927_09_v5.1	1223320	1224064	-	745	722	605	633	393	369	439	593	490	601	171	127	96	56	47	62	178	178	273
KS17gene_5651a	Tb927_06_v5.1	685925	686101	-	177	87	98	69	56	51	53	340	241	232	45	31	33	12	13	15	71	124	147
KS17gene_471a	Tb927_03_v5.1	624658	625006	+	349	501	495	474	756	651	849	2055	1778	1957	579	537	373	324	559	498	862	1229	1271
KS17gene_882a	Tb927_05_v5.1	645376	646188	+	813	1865	1866	1598	1263	961	1115	835	644	812	1501	1344	1114	736	813	856	900	1019	1136
KS17gene_6876a	Tb927_09_v5.1	1224182	1225505	-	1324	929	920	917	648	602	653	1742	1681	1802	232	190	144	58	68	100	277	288	503
KS17gene_278a	Tb927_02_v5.1	541131	541197	+	67	444	372	378	357	458	301	104	99	83	247	210	147	162	235	210	85	118	105
KS17gene_6863a	Tb927_09_v5.1	1263987	1264297	-	311	100	107	92	59	61	78	501	413	552	284	248	220	55	101	85	533	827	733
KS17gene_5123a	Tb927_04_v5.1	916447	916870	-	424	770	723	669	598	756	715	5481	5486	5866	1064	849	611	328	522	528	1936	2660	2500
KS17gene_5122a	Tb927_04_v5.1	919651	920941	-	1291	2895	2932	2582	3255	3144	3807	4686	3315	3833	3074	3059	2228	2622	3308	3023	2562	3264	3269
KS17gene_7373a	Tb927_10_v5.1	1956659	1956728	-	70	71	47	49	83	101	81	54	49	59	61	44	29	50	49	44	54	48	52
KS17gene_8172a	Tb927_11_v5.1	2140882	2141211	-	330	147	136	137	69	68	86	763	548	853	240	217	146	73	128	97	394	561	513
KS17gene_8169a	Tb927_11_v5.1	2148094	2148285	-	192	357	387	413	347	272	290	339	326	301	383	342	271	203	190	234	356	433	361
KS17gene_8167a	Tb927_11_v5.1	2154227	2154395	-	169	39	47	51	47	61	58	139	122	103	8	2	1	2	1	5	7	10	17
KS17gene_5120a	Tb927_04_v5.1	927483	928064	-	582	430	405	380	393	577	531	2322	2219	2403	939	778	667	372	543	560	1610	2297	2042
KS17gene_6860a	Tb927_09_v5.1	1271569	1272061	-	493	457	434	400	257	334	332	2809	2310	2724	1206	870	720	240	352	318	2464	3417	2905
KS17gene_8164a	Tb927_11_v5.1	2193891	2194141	-	251	39	51	42	57	33	42	86	49	57	8	5	6	1	1	3	8	13	22
KS17gene_888a	Tb927_05_v5.1	658184	658592	+	409	280	278	254	215	256	253	1649	1377	2113	1256	1096	710	915	1255	1180	1506	2103	1860
KS17gene_1087a	Tb927_06_v5.1	692010	692990	+	981	1042	993	979	832	858	867	5016	4733	3607	2209	1963	1437	845	1256	1144	4248	5904	4855
KS17gene_6019a	Tb927_07_v5.1	983135	984026	-	892	2263	2414	2169	1507	1407	1541	2110	1659	1822	2905	2770	1947	1180	1456	1373	1711	2364	1971
KS17gene_893a	Tb927_05_v5.1	671001	672840	+	1840	2564	3069	2900	3416	3350	3665	7384	6907	6247	2456	2553	1602	1464	1927	1916	2904	3754	3238
KS17gene_1088a	Tb927_06_v5.1	693105	694084	+	980	1474	1418	1371	946	904	908	1679	1366	1067	1629	1552	1165	720	996	987	2434	3437	2598
KS17gene_8158a	Tb927_11_v5.1	2217617	2217788	-	172	22	21	11	11	15	11	22	13	10	6	13	2	7	5	3	5	9	7
KS17gene_3267a	Tb927_11_bin_v5.1	2844021	2845756	+	1736	1892	1608	1639	1150	1126	1095	3421	2933	2754	1441	1284	942	483	724	660	2236	3246	2932
KS17gene_1103a	Tb927_06_v5.1	738926	739116	+	191	208	232	223	360	197	305	183	106	166	182	203	105	125	161	130	104	102	136
KS17gene_1455a	Tb927_07_v5.1	1018302	1019266	+	965	328	304	294	167	185	181	1566	1423	1239	344	268	192	117	115	115	608	744	752
KS17gene_8157a	Tb927_11_v5.1	2217902	2218259	-	358	313	347	322	411	462	444	1308	1248	1204	192	196	134	123	180	155	362	511	472
KS17gene_1105a	Tb927_06_v5.1	741630	742208	+	579	546	527	532	424	492	491	2773	2666	2796	986	914	601	302	379	403	2199	3088	2752
KS17gene_5109a	Tb927_04_v5.1	945396	946044	-	649	759	789	738	674	615	786	2004	1623	1810	910	777	564	376	525	462	1448	2140	1729
KS17gene_5108a	Tb927_04_v5.1	946150	947054	-	905	1375	1124	1241	1100	1119	1186	2271	1968	1799	1330	1280	928	739	961	1006	1923	2668	2198
KS17gene_91a	Tb927_01_v5.1	545364	545994	+	631	695	879	883	805	581	803	635	329	486	846	910	633	573	728	826	492	706	567
KS17gene_7369a	Tb927_10_v5.1	1964266	1964738	-	473	1218	1128	1089	1554	2107	2217	4933	4612	5500	1970	1987	1443	1533	2066	1971	2997	3601	3913
KS17gene_4379a	Tb927_01_v5.1	545759	545815	-	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KS17gene_8152a	Tb927_11_v5.1	2224770	2225508	-	739	1286	1225	1191	1066	1114	1199	1502	1349	1402	715	670	505	448	539	547	665	808	769
KS17gene_6855a	Tb927_09_v5.1	1281839	1283094	-	1256	1281	1229	1123	1102	1059	1047	2230	2103	1792	417	315	252	91	131	144	530	713	753
KS17gene_6854a	Tb927_09_v5.1	1283211	1284842	-	1632	1320	1242	1204	886	853	818	1485	1540	1139	394	396	272	122	126	131	534	606	611
KS17gene_7368a	Tb927_10_v5.1	1964836	1965195	-	360	1261	1154	1138	1587	1889	2166	3652	3548	3753	2123	1879	1324	1540	2040	1890	2681	3324	3399
KS17gene_94a	Tb927_01_v5.1	551782	552971	+	1190	1180	1123	1087	499	356	356	300	265	288	1395	1374	1022	577	729	722	513	766	661
KS17gene_3765a	Tb927_11_v5.1	2271634	2271854	+	221	244	259	252	315	305	362	193	133	159	356	331	205	320	471	376	148	166	136
KS17gene_3780a	Tb927_11_v5.1	2315893	2316010	+	118	171	142	151	89	77	97	113	103	127	133	117	88	57	45	53	97	131	130
KS17gene_6852a	Tb927_09_v5.1	1285844	1295113	-	9270	982	899	853	582	575	662	2021	1891	1597	591	482	371	155	186	181	640	843	979
KS17gene_7361a	Tb927_10_v5.1	1985807	1985893	-	87	254	239	230	130	151	153	344	281	294	213	256	177	85	131	99	207	260	228
KS17gene_281a	Tb927_02_v5.1	548360	548502	+	143	49	60	49	73	44	63	93	60	71	40	69	49	32	34	38	38	60	53
KS17gene_1108a	Tb927_06_v5.1	744253	744724	+	472	2416	2234	2177	2775	3257	4277	2742	2066	2409	4256	3763	2797	3557	4649	3929	1321	1838	1563
KS17gene_7356a	Tb927_10_v5.1	1990991	1991752	-	762	1156	1075	974	843	958	982	5197	4593	4402	1540	1291	1008	463	725	636	2992	4039	3693
KS17gene_7353a	Tb927_10_v5.1	1997056	1997145	-	90	475	470	383	480	564	569	298	235	202	562	355	300	251	272	317	223	242	233
KS17gene_1457a	Tb927_07_v5.1	1020467	1021202	+	736	878	772	716	618	674	635	2454	2161	2178	1060	843	663	373	511	494	1791	2488	2040
KS17gene_1458a	Tb927_07_v5.1	1021044	1021217	+	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KS17gene_3784a	Tb927_11_v5.1	2325516	2325977	+	462	525	461	396	377	443	374	2889	2480	2256	1050	766	572	345	441	425	2253	2851	2269
KS17gene_3789a	Tb927_11_v5.1	2335672	2336271	+	600	860	899	837	589	568	643	2283	2088	1997	884	777	550	222	333	346	985	1245	1215
KS17gene_5107a	Tb927_04_v5.1	947176	947821	-	646	722	605	661	484	499	506	1566	1522	1349	578	480	308	162	256	263	983	1409	1282
KS17gene_7344a	Tb927_10_v5.1	2017720	2017988	-	269	412	407	376	392	316	363	500	336	491	532	527	321	290	414	370	491	652	533
KS17gene_7329a	Tb927_10_v5.1	2044972	2045339	-	368	335	298	301	217	302	323	1360	961	1688	625	539	450	302	392	394	1094	1460	1518
KS17gene_1463a	Tb927_07_v5.1	1030394	1032158	+	1765	2078	1862	1843	1312	1193	1206	2751	2130	1632	2731	2358	1725	613	718	779	3803	4894	3951
KS17gene_6850a	Tb927_09_v5.1	1316596	1318167	-	1572	2931	2455	2507	3389	3484	4008	3490	3230	3274	3202	3070	2102	3879	4577	4284	931	1148	1254
KS17gene_3801a	Tb927_11_v5.1	2362510	2362999	+	490	267	284	267	169	273	226	2094	2161	2276	467	332	247	121	213	177	793	1092	1144
KS17gene_6367a	Tb927_08_v5.1	1131445	1131812	-	368	941	904	830	1041	951	1143	408	325	461	534	545	357	463	537	485	175	225	215
KS17gene_3804a	Tb927_11_v5.1	2367461	2368011	+	551	802	782	725	883	665	839	1110	762	894	1096	1180	750	630	842	812	776	957	905
KS17gene_5106a	Tb927_04_v5.1	947936	965736	-	17801	2609	2640	2419	1218	1151	1177	2659	2232	2040	3064	2706	2067	1275	1296	1501	1341	1776	1616
KS17gene_6359a	Tb927_08_v5.1	1172125	1172928	-	804	497	501	479	270	254	271	2177	1763	1502	287	239	167	41	50	60	676	963	788
KS17gene_3807a	Tb927_11_v5.1	2370228	2370612	+	385	58	90	44	42	50	24	22	26	16	25	22	28	11	23	25	11	15	15
KS17gene_2929a	Tb927_10_v5.1	2082927	2083735	+	809	1714	1569	1511	1072	1041	1128	1994	1562	1621	2838	2723	1995	1470	1963	1770	1684	2173	1975
KS17gene_1467a	Tb927_07_v5.1	1040902	1041912	+	1011	1501	1849	1728	1323	951	1106	315	248	170	1076	1242	875	661	888	893	270	383	195
KS17gene_2934a	Tb927_10_v5.1	2123447	2123738	+	292	207	218	224	228	181	182	280	207	257	164	146	73	97	121	97	155	193	211
KS17gene_6846a	Tb927_09_v5.1	1324858	1325435	-	578	638	611	583	506	427	460	698	480	490	122	125	86	40	40	39	159	220	230
KS17gene_1468a	Tb927_07_v5.1	1043570	1046032	+	2463	2976	3581	3568	3069	2399	3445	985	653	640	1805	2352	1597	1598	1999	1979	682	985	538
KS17gene_283a	Tb927_02_v5.1	550364	551131	+	768	490	597	461	341	350	367	2908	2890	3208	794	757	514	407	613	466	1319	1960	1922
KS17gene_6341a	Tb927_08_v5.1	1245274	1245924	-	651	188	237	216	145	159	154	701	724	995	395	379	262	113	177	174	596	837	897
KS17gene_1469a	Tb927_07_v5.1	1046158	1046550	+	393	60	60	63	26	28	49	307	256	615	97	95	50	37	48	40	114	172	261
KS17gene_8579a	tryp_IXb-1c10.p1c	15859	16980	-	1122	1770	1615	1442	1449	1450	1634	4561	3983	3780	117	32	20	20	19	26	62	57	371
KS17gene_2941a	Tb927_10_v5.1	2143855	2144042	+	188	556	564	531	998	848	1004	918	643	818	577	515	362	386	480	426	489	761	694
KS17gene_2943a	Tb927_10_v5.1	2147817	2148171	+	355	248	303	302	261	218	247	412	289	311	407	448	287	238	317	350	479	622	542
KS17gene_3810a	Tb927_11_v5.1	2403531	2404029	+	499	809	838	778	665	506	633	1103	742	700	517	436	305	184	225	201	619	713	692
KS17gene_3818a	Tb927_11_v5.1	2414682	2414865	+	184	228	198	189	127	148	152	293	207	255	233	198	117	123	152	144	249	316	248
KS17gene_3822a	Tb927_11_v5.1	2417795	2418009	+	215	404	474	402	458	455	519	762	591	550	386	439	288	199	258	194	337	516	486
KS17gene_3824a	Tb927_11_v5.1	2419783	2420557	+	775	1448	1318	1290	765	720	919	5343	4060	5021	1508	1308	999	433	485	506	3111	4186	4065
KS17gene_6844a	Tb927_09_v5.1	1330627	1331393	-	767	1531	1503	1373	1354	1323	1323	4973	4125	3623	1527	1416	981	581	716	700	1982	2896	2433
KS17gene_2955a	Tb927_10_v5.1	2188415	2188516	+	102	299	338	290	475	367	550	270	149	185	184	164	113	136	174	158	79	103	107
KS17gene_297a	Tb927_02_v5.1	583634	584158	+	525	209	181	166	73	101	115	489	442	829	467	490	310	59	92	110	377	498	1056
KS17gene_2958a	Tb927_10_v5.1	2195527	2195661	+	135	209	241	222	201	167	200	391	278	355	126	110	79	42	57	58	127	188	216
KS17gene_3825a	Tb927_11_v5.1	2420690	2421020	+	331	632	565	526	525	575	577	583	562	654	365	284	200	153	187	209	419	575	550
KS17gene_895a	Tb927_05_v5.1	675141	676864	+	1724	3098	3514	3318	4545	3983	4368	1931	1528	1413	590	749	461	230	339	319	683	865	864
KS17gene_3826a	Tb927_11_v5.1	2422482	2422870	+	389	584	573	550	452	518	467	3473	3062	3674	793	665	500	262	315	290	1757	2274	2244
KS17gene_6339a	Tb927_08_v5.1	1250404	1250613	-	210	1033	1085	1001	1952	2276	2787	1243	919	1120	1367	1163	877	1557	1843	1595	625	851	730
KS17gene_2961a	Tb927_10_v5.1	2202621	2203022	+	402	84	82	64	49	38	55	701	548	989	305	249	145	145	177	205	503	816	776
KS17gene_2964a	Tb927_10_v5.1	2218598	2219225	+	628	636	619	544	395	544	435	3262	3478	4246	898	716	560	177	261	251	1453	2135	2584
KS17gene_473a	Tb927_03_v5.1	629771	629835	+	65	253	234	202	282	381	393	172	116	149	307	286	191	229	301	312	164	141	133
KS17gene_2975a	Tb927_10_v5.1	2253746	2254124	+	379	194	145	133	150	173	158	715	542	921	594	559	367	343	530	437	984	1549	1255
KS17gene_3841a	Tb927_11_v5.1	2461628	2462060	+	433	787	825	735	508	385	521	482	366	389	1269	1018	742	651	811	738	746	1062	793
KS17gene_6333a	Tb927_08_v5.1	1269101	1269203	-	103	252	360	297	283	265	328	512	327	251	315	387	216	165	279	205	185	292	255
KS17gene_474a	Tb927_03_v5.1	629961	630476	+	516	84	75	73	54	74	55	155	111	137	84	57	43	29	19	27	146	156	139
KS17gene_3842a	Tb927_11_v5.1	2461993	2462066	+	74	0	0	1	0	0	0	1	1	0	2	1	2	1	1	1	1	2	3
KS17gene_6329a	Tb927_08_v5.1	1274445	1274725	-	281	115	185	187	171	147	159	261	170	249	180	155	101	122	175	129	97	124	120
KS17gene_1115a	Tb927_06_v5.1	758807	758969	+	163	176	136	128	127	235	164	156	155	144	357	278	150	246	356	338	115	134	103
KS17gene_3848a	Tb927_11_v5.1	2479610	2479903	+	294	460	493	472	521	625	711	1373	1077	1320	1264	1079	763	1222	1456	1331	1016	1358	1222
KS17gene_896a	Tb927_05_v5.1	677014	677477	+	464	1370	1506	1327	1848	1889	2368	1398	933	1013	362	355	232	147	176	183	362	602	538
KS17gene_1473a	Tb927_07_v5.1	1059609	1060237	+	629	490	403	423	324	344	350	1298	1105	1602	770	735	516	222	289	321	1173	1696	1693
KS17gene_3854a	Tb927_11_v5.1	2489811	2489930	+	120	262	242	228	186	174	304	224	175	169	420	303	212	262	351	320	194	275	213
KS17gene_3855a	Tb927_11_v5.1	2490034	2490445	+	412	208	175	138	106	104	123	239	173	346	282	214	145	105	145	127	277	317	325
KS17gene_3865a	Tb927_11_v5.1	2518188	2518308	+	121	387	452	316	411	541	580	482	304	303	411	360	234	302	364	353	296	416	363
KS17gene_3874a	Tb927_11_v5.1	2544261	2544498	+	238	131	129	100	116	86	111	154	118	102	101	77	56	35	54	37	116	139	148
KS17gene_8123a	Tb927_11_v5.1	2596254	2596431	-	178	48	51	46	60	56	60	49	35	64	46	32	26	30	26	35	39	36	42
KS17gene_6325a	Tb927_08_v5.1	1284508	1285820	-	1313	4705	4959	4582	5584	5010	6190	1561	1016	1490	5931	5536	4023	4720	5580	5343	1424	1607	1506
KS17gene_8121a	Tb927_11_v5.1	2599724	2600378	-	655	7095	7129	6670	15432	17899	20998	4256	3847	3995	5107	4346	3122	4946	6232	5948	1076	1291	1435
KS17gene_1116a	Tb927_06_v5.1	760703	760866	+	164	543	614	482	1036	1014	1351	1199	823	909	1154	987	655	1132	1407	1232	424	592	503
KS17gene_4802a	Tb927_03_v5.1	648109	648801	-	693	902	895	836	715	690	839	1439	1236	1287	58	12	12	6	6	8	33	35	160
KS17gene_8114a	Tb927_11_v5.1	2610063	2610244	-	182	7478	7525	6583	4856	5734	7147	1955	1640	1793	4255	3424	2542	2490	2482	2592	1050	1430	1297
KS17gene_1475a	Tb927_07_v5.1	1061469	1062046	+	578	312	378	330	227	220	201	863	803	1092	431	409	270	237	338	301	412	515	513
KS17gene_8109a	Tb927_11_v5.1	2617841	2618347	-	507	290	287	297	153	140	161	1137	917	1893	562	574	397	182	211	212	821	1134	1213
KS17gene_7659a	Tb927_11_bin_v5.1	2724160	2724829	-	670	1151	1193	1119	1256	1429	1426	4649	4861	4635	609	365	252	277	337	371	727	1032	1223
KS17gene_900a	Tb927_05_v5.1	682494	685607	+	3114	6983	7508	7052	7058	5636	6666	2360	2001	1953	2000	1843	1357	811	991	1212	1736	2260	1978
KS17gene_6320a	Tb927_08_v5.1	1305341	1305802	-	462	168	146	145	39	52	56	1148	1017	1688	441	371	254	52	60	59	590	845	997
KS17gene_4801a	Tb927_03_v5.1	650782	651938	-	1157	1315	1075	1075	622	701	720	2115	2087	1927	399	308	240	79	99	113	824	1254	1155
